date,rm,branch,new_accounts,revenue_mil_vnd,margin_balance_bil_vnd,aum_bil_vnd,conversion_rate_pct
2025-12-03,RM_21,HaiPhong,59,333.0,1567.6,31446.6,6.0
2025-12-03,RM_22,DaNang,77,253.1,2754.0,5356.3,10.9
2025-12-03,RM_23,HaiPhong,38,462.8,5145.3,11822.2,10.3
2025-12-03,RM_24,HaiPhong,158,787.9,8588.0,41663.6,12.9
2025-12-03,RM_25,HaiPhong,141,881.5,8064.1,47206.1,3.7
2025-12-03,RM_26,HN_HeadOffice,164,899.8,692.5,43770.5,13.7
2025-12-03,RM_27,HaiPhong,82,234.2,2740.5,26417.1,12.1
2025-12-03,RM_28,Online,137,830.2,1837.0,45658.7,4.3
2025-12-03,RM_29,HCM_Center,163,126.5,7937.0,11805.5,10.8
2025-12-03,RM_30,HN_HeadOffice,56,843.1,3138.2,19736.8,15.4
2025-12-10,RM_01,HN_HeadOffice,174,101.9,1629.2,8346.5,6.7
2025-12-10,RM_02,DaNang,40,234.8,6096.8,5860.8,15.2
2025-12-10,RM_03,HN_HeadOffice,218,860.1,524.5,45710.4,16.9
2025-12-10,RM_04,DaNang,33,414.1,3935.0,26651.3,7.7
2025-12-10,RM_05,CanTho,177,280.8,4898.3,3940.6,12.0
2025-12-10,RM_06,DaNang,80,88.0,605.9,21516.4,10.2
2025-12-10,RM_07,HaiPhong,141,447.8,6107.5,40037.5,14.6
2025-12-10,RM_08,HaiPhong,186,395.1,6726.0,24366.6,10.0
2025-12-10,RM_09,CanTho,147,800.6,5666.3,37702.1,11.0
2025-12-10,RM_10,HN_HeadOffice,105,691.3,4541.5,34134.3,4.1
2025-12-10,RM_11,HCM_Center,49,882.2,924.7,43305.7,13.3
2025-12-10,RM_12,HCM_Center,120,96.5,912.0,32311.5,13.2
2025-12-10,RM_13,HaiPhong,34,609.1,1506.2,41754.8,8.6
2025-12-10,RM_14,Online,106,539.6,4217.1,26467.1,12.0
2025-12-10,RM_15,Online,199,875.2,7827.3,14945.8,16.8
2025-12-10,RM_16,HN_HeadOffice,185,731.0,2434.8,23222.2,10.1
2025-12-10,RM_17,CanTho,194,603.7,8661.1,47112.9,14.5
2025-12-10,RM_18,HaiPhong,137,768.2,4579.8,7934.4,14.1
2025-12-10,RM_19,Online,164,508.7,4713.1,42131.1,8.4
2025-12-10,RM_20,HaiPhong,49,143.3,6421.3,48800.3,11.7
2025-12-10,RM_21,HCM_Center,180,489.1,6992.1,44225.8,16.1
2025-12-10,RM_22,CanTho,171,524.5,2666.9,35228.0,15.9
2025-12-10,RM_23,DaNang,205,125.7,8261.6,21037.3,5.4
2025-12-10,RM_24,DaNang,212,466.1,7198.1,41056.3,16.1
2025-12-10,RM_25,Online,207,558.3,2148.2,31428.3,13.7
2025-12-10,RM_26,HN_HeadOffice,190,888.8,2982.5,22918.9,15.2
2025-12-10,RM_27,CanTho,212,98.8,4459.8,13617.6,4.6
2025-12-10,RM_28,HaiPhong,172,389.6,7138.1,31166.9,16.8
2025-12-10,RM_29,HaiPhong,128,584.7,3415.0,26086.7,8.0
2025-12-10,RM_30,Online,33,391.1,8043.5,40436.6,14.4
2025-12-17,RM_01,HN_HeadOffice,192,247.0,1400.4,25537.4,17.2
2025-12-17,RM_02,HN_HeadOffice,153,865.9,1881.7,45909.3,17.3
2025-12-17,RM_03,Online,194,282.5,8976.1,28581.4,11.5
2025-12-17,RM_04,HaiPhong,126,557.9,4488.4,23660.7,3.4
2025-12-17,RM_05,Online,158,318.2,6394.7,18662.5,16.0
2025-12-17,RM_06,CanTho,64,173.4,1935.8,16541.9,17.3
2025-12-17,RM_07,DaNang,102,151.4,7057.2,47294.5,4.8
2025-12-17,RM_08,HN_HeadOffice,119,350.5,3598.1,16384.5,10.0
2025-12-17,RM_09,CanTho,64,365.7,697.6,19317.3,7.3
2025-12-17,RM_10,Online,95,155.5,1720.2,30711.7,6.9
2025-12-17,RM_11,HN_HeadOffice,188,548.8,7947.4,42890.3,13.2
2025-12-17,RM_12,HaiPhong,128,291.5,6124.4,24582.6,8.0
2025-12-17,RM_13,HCM_Center,49,416.9,7293.3,22945.3,17.4
2025-12-17,RM_14,HCM_Center,217,851.5,3617.5,15548.4,10.3
2025-12-17,RM_15,HN_HeadOffice,42,389.2,3404.5,4667.6,13.8
2025-12-17,RM_16,HN_HeadOffice,74,692.3,4717.6,37972.9,8.4
2025-12-17,RM_17,Online,61,102.3,3143.7,18897.2,13.7
2025-12-17,RM_18,HN_HeadOffice,98,782.5,4722.6,34196.0,8.1
2025-12-17,RM_19,DaNang,97,478.0,5455.5,38508.0,17.9
2025-12-17,RM_20,HN_HeadOffice,124,791.4,4098.1,32842.9,5.2
2025-12-17,RM_21,DaNang,70,855.5,5870.2,27764.3,10.9
2025-12-17,RM_22,DaNang,162,686.7,4298.2,49165.7,9.8
2025-12-17,RM_23,CanTho,184,150.7,3330.4,18124.4,11.2
2025-12-17,RM_24,HaiPhong,119,387.8,2397.8,13615.6,5.8
2025-12-17,RM_25,DaNang,184,815.3,7870.3,44757.0,9.7
2025-12-17,RM_26,DaNang,98,383.0,6755.3,32750.1,11.5
2025-12-17,RM_27,HN_HeadOffice,158,695.3,1123.3,5507.7,6.1
2025-12-17,RM_28,HCM_Center,48,330.6,8052.3,8819.2,6.1
2025-12-17,RM_29,DaNang,95,275.7,6176.6,25532.1,13.1
2025-12-17,RM_30,Online,132,226.4,8470.7,11333.5,16.4
2025-12-24,RM_01,HCM_Center,96,314.6,7980.5,15145.1,6.0
2025-12-24,RM_02,DaNang,217,197.4,1654.1,30603.8,17.2
2025-12-24,RM_03,HCM_Center,128,176.8,5580.9,49307.2,4.8
2025-12-24,RM_04,HN_HeadOffice,43,716.8,4865.4,41376.4,11.5
2025-12-24,RM_05,HCM_Center,55,492.7,6788.0,31665.5,10.8
2025-12-24,RM_06,DaNang,55,886.0,7498.1,5542.4,9.6
2025-12-24,RM_07,CanTho,38,164.1,2171.9,7231.1,10.9
2025-12-24,RM_08,HN_HeadOffice,102,749.3,7344.9,23175.7,11.0
2025-12-24,RM_09,Online,207,156.4,8223.4,6542.4,8.3
2025-12-24,RM_10,HN_HeadOffice,66,752.1,908.8,12907.2,3.3
2025-12-24,RM_11,CanTho,215,635.3,7277.4,43629.9,3.2
2025-12-24,RM_12,DaNang,108,414.0,2093.8,12924.2,5.1
2025-12-24,RM_13,HCM_Center,206,870.5,3763.5,34588.2,6.2
2025-12-24,RM_14,HN_HeadOffice,179,814.0,3677.7,22065.8,9.6
2025-12-24,RM_15,DaNang,31,192.5,1877.4,40292.0,10.7
2025-12-24,RM_16,HCM_Center,72,638.5,1727.3,12827.6,14.5
2025-12-24,RM_17,HaiPhong,65,190.3,1736.3,4403.5,11.9
2025-12-24,RM_18,HCM_Center,117,97.9,6275.1,18718.7,14.6
2025-12-24,RM_19,CanTho,90,208.6,4567.4,34622.5,11.9
2025-12-24,RM_20,Online,73,276.1,5422.7,35043.4,13.1
2025-12-24,RM_21,CanTho,93,577.3,7808.7,27866.4,14.6
2025-12-24,RM_22,HCM_Center,201,297.9,4520.9,39108.1,3.4
2025-12-24,RM_23,HN_HeadOffice,109,483.4,3959.8,9640.2,10.9
2025-12-24,RM_24,HN_HeadOffice,134,769.2,8074.6,28689.8,9.3
2025-12-24,RM_25,HaiPhong,143,317.2,5089.9,36534.5,11.4
2025-12-24,RM_26,HaiPhong,45,687.4,7380.0,16001.0,13.3
2025-12-24,RM_27,HaiPhong,166,877.1,3837.9,34141.2,4.1
2025-12-24,RM_28,DaNang,146,899.1,3291.1,34310.8,9.8
2025-12-24,RM_29,Online,58,148.6,4464.0,26172.5,17.4
2025-12-24,RM_30,DaNang,57,724.3,1943.2,14479.8,6.0
2025-12-31,RM_01,HaiPhong,182,364.6,1674.0,31178.7,3.9
2025-12-31,RM_02,Online,88,780.9,1880.0,37353.5,14.1
2025-12-31,RM_03,HaiPhong,209,369.5,8371.5,33017.9,15.0
2025-12-31,RM_04,HCM_Center,134,100.3,2776.8,16795.9,11.5
2025-12-31,RM_05,HaiPhong,198,237.0,3635.1,30794.6,7.4
2025-12-31,RM_06,DaNang,43,483.5,8437.4,9248.4,16.8
2025-12-31,RM_07,HCM_Center,86,80.5,5182.3,49060.0,16.3
2025-12-31,RM_08,HaiPhong,170,606.0,6888.9,16569.6,15.4
2025-12-31,RM_09,DaNang,119,694.5,2336.6,6984.7,17.9
2025-12-31,RM_10,HCM_Center,131,271.4,6184.3,49350.3,3.1
2025-12-31,RM_11,HN_HeadOffice,107,835.1,4556.7,25576.8,17.3
2025-12-31,RM_12,CanTho,101,204.5,8208.6,16996.9,4.5
2025-12-31,RM_13,HaiPhong,210,482.2,5070.7,6249.4,11.1
2025-12-31,RM_14,Online,201,541.0,7950.9,21076.2,14.4
2025-12-31,RM_15,HCM_Center,129,868.4,568.1,20996.2,15.4
2025-12-31,RM_16,HaiPhong,154,593.1,8116.5,38785.8,5.0
2025-12-31,RM_17,HCM_Center,69,869.9,8307.5,28656.2,5.4
2025-12-31,RM_18,Online,194,873.8,3068.3,21040.5,4.7
2025-12-31,RM_19,DaNang,116,352.9,8782.2,15888.0,11.4
2025-12-31,RM_20,CanTho,147,316.8,5437.1,12012.2,16.7
2025-12-31,RM_21,CanTho,183,169.4,1069.3,40112.7,13.9
2025-12-31,RM_22,HN_HeadOffice,171,416.5,6246.6,29226.1,9.8
2025-12-31,RM_23,HCM_Center,105,650.1,2976.5,6837.4,16.3
2025-12-31,RM_24,Online,64,431.9,4571.5,37395.5,14.3
2025-12-31,RM_25,HCM_Center,102,266.6,6962.7,36921.9,6.4
2025-12-31,RM_26,DaNang,123,312.9,6043.4,6209.5,11.8
2025-12-31,RM_27,Online,43,529.7,7395.0,21798.8,5.1
2025-12-31,RM_28,DaNang,69,561.6,3312.0,25487.3,13.5
2025-12-31,RM_29,HN_HeadOffice,199,268.5,4672.8,46189.1,13.4
2025-12-31,RM_30,HN_HeadOffice,218,89.1,4296.2,28467.8,7.4
2026-01-07,RM_01,Online,108,190.6,5727.3,7829.9,4.5
2026-01-07,RM_02,HaiPhong,119,211.3,8412.9,16847.9,11.8
2026-01-07,RM_03,CanTho,182,383.7,8797.5,41099.7,9.6
2026-01-07,RM_04,HaiPhong,116,663.2,1071.4,31551.0,8.9
2026-01-07,RM_05,CanTho,98,812.7,3668.1,14255.7,8.3
2026-01-07,RM_06,HaiPhong,131,813.8,2014.6,46968.8,7.6
2026-01-07,RM_07,DaNang,98,729.0,1226.8,35460.7,8.0
2026-01-07,RM_08,HaiPhong,72,113.3,1058.1,46944.7,15.2
2026-01-07,RM_09,Online,109,545.3,4827.7,18790.7,9.0
2026-01-07,RM_10,DaNang,96,483.5,2245.9,37420.6,6.2
2026-01-07,RM_11,DaNang,140,498.6,6465.0,20412.0,17.6
2026-01-07,RM_12,DaNang,178,383.5,8494.6,13253.1,11.7
2026-01-07,RM_13,DaNang,119,105.8,8718.8,42140.3,5.5
2026-01-07,RM_14,Online,89,892.0,1496.0,37523.1,9.8
2026-01-07,RM_15,CanTho,102,743.8,6225.6,9510.0,16.3
2026-01-07,RM_16,Online,179,766.6,7301.9,26208.9,14.7
2026-01-07,RM_17,HN_HeadOffice,44,658.7,4333.1,31641.1,5.6
2026-01-07,RM_18,HaiPhong,68,869.9,2651.8,40112.5,7.1
2026-01-07,RM_19,HCM_Center,180,85.0,2094.8,28233.3,14.0
2026-01-07,RM_20,Online,66,501.5,4974.3,38352.3,5.5
2026-01-07,RM_21,HaiPhong,35,647.5,6096.3,43975.5,11.6
2026-01-07,RM_22,HCM_Center,121,442.9,3063.9,18405.0,3.1
2026-01-07,RM_23,Online,110,830.0,8239.6,11589.2,11.1
2026-01-07,RM_24,HCM_Center,218,768.9,4720.5,35311.0,5.1
2026-01-07,RM_25,HaiPhong,115,349.5,8530.3,43797.5,16.6
2026-01-07,RM_26,HCM_Center,206,771.7,7452.8,40099.5,13.7
2026-01-07,RM_27,HN_HeadOffice,215,816.3,2651.4,42706.7,10.1
2026-01-07,RM_28,DaNang,183,180.4,5383.5,5126.5,13.3
2026-01-07,RM_29,HN_HeadOffice,156,631.0,2687.0,27712.6,9.5
2026-01-07,RM_30,Online,123,706.3,6237.0,43448.0,6.3
2026-01-14,RM_01,DaNang,168,248.6,553.9,11921.8,4.2
2026-01-14,RM_02,Online,116,478.7,6831.5,16237.3,9.7
2026-01-14,RM_03,Online,52,111.6,961.9,38047.6,17.4
2026-01-14,RM_04,HN_HeadOffice,95,405.6,4492.5,14944.5,17.7
2026-01-14,RM_05,Online,48,380.1,753.6,9740.2,13.9
2026-01-14,RM_06,HN_HeadOffice,108,117.8,4298.1,10005.8,12.0
2026-01-14,RM_07,DaNang,156,662.6,8565.0,38443.4,5.9
2026-01-14,RM_08,DaNang,130,238.0,6345.4,5670.5,12.2
2026-01-14,RM_09,HaiPhong,88,891.1,8142.1,40388.8,6.0
2026-01-14,RM_10,CanTho,173,518.8,4339.1,35956.4,12.8
2026-01-14,RM_11,HCM_Center,115,841.3,3987.2,27704.8,9.3
2026-01-14,RM_12,DaNang,76,740.0,4423.4,28126.1,12.1
2026-01-14,RM_13,HN_HeadOffice,185,312.0,5038.2,20272.2,5.3
2026-01-14,RM_14,CanTho,40,181.4,4123.1,45772.3,13.3
2026-01-14,RM_15,DaNang,51,100.9,2693.4,5364.3,17.0
2026-01-14,RM_16,HN_HeadOffice,193,841.5,4556.0,31759.4,7.2
2026-01-14,RM_17,DaNang,131,160.2,8821.2,8405.5,16.6
2026-01-14,RM_18,HCM_Center,156,421.3,6903.4,49484.7,10.9
2026-01-14,RM_19,HN_HeadOffice,72,877.2,6005.2,9313.2,3.5
2026-01-14,RM_20,CanTho,143,145.1,2348.5,33918.2,5.0
2026-01-14,RM_21,HCM_Center,89,556.6,6014.5,45829.8,3.6
2026-01-14,RM_22,Online,120,247.8,987.9,39359.9,10.7
2026-01-14,RM_23,CanTho,65,143.1,1201.2,3391.8,5.5
2026-01-14,RM_24,Online,188,703.7,4037.6,33168.5,11.0
2026-01-14,RM_25,HCM_Center,132,528.4,5807.3,21657.9,5.6
2026-01-14,RM_26,HCM_Center,91,818.3,5465.2,30578.5,11.6
2026-01-14,RM_27,DaNang,127,342.4,1752.0,49395.9,12.5
2026-01-14,RM_28,HN_HeadOffice,92,291.6,986.7,49579.1,11.4
2026-01-14,RM_29,CanTho,44,466.1,2082.8,33698.1,17.5
2026-01-14,RM_30,HCM_Center,132,796.5,5077.1,13655.4,9.0
2026-01-21,RM_01,DaNang,50,475.0,1514.7,20985.3,16.1
2026-01-21,RM_02,HN_HeadOffice,61,575.4,8854.0,6562.5,17.0
2026-01-21,RM_03,CanTho,120,809.2,7201.5,21824.8,8.8
2026-01-21,RM_04,DaNang,54,120.9,5503.7,32004.1,7.1
2026-01-21,RM_05,HCM_Center,104,327.6,2249.6,7220.7,10.4
2026-01-21,RM_06,HaiPhong,87,896.2,2217.8,33792.0,16.2
2026-01-21,RM_07,HN_HeadOffice,82,246.8,3925.8,34808.2,10.9
2026-01-21,RM_08,HCM_Center,84,458.8,3896.1,20939.3,11.1
2026-01-21,RM_09,HaiPhong,139,213.4,2333.1,27471.3,5.3
2026-01-21,RM_10,HN_HeadOffice,49,789.9,8927.5,12180.1,10.3
2026-01-21,RM_11,CanTho,72,296.4,1091.9,11691.3,6.3
2026-01-21,RM_12,CanTho,135,416.3,844.4,38545.6,13.7
2026-01-21,RM_13,CanTho,208,307.2,1242.8,15738.7,3.4
2026-01-21,RM_14,HaiPhong,188,730.6,8671.6,30805.5,10.1
2026-01-21,RM_15,DaNang,60,484.8,6772.2,49353.7,16.9
2026-01-21,RM_16,DaNang,83,254.9,2048.4,32383.8,14.9
2026-01-21,RM_17,Online,150,738.3,5512.5,38230.6,8.1
2026-01-21,RM_18,HCM_Center,205,271.5,2154.9,20212.3,17.4
2026-01-21,RM_19,CanTho,109,505.4,8608.2,28631.8,5.8
2026-01-21,RM_20,HN_HeadOffice,196,495.5,8416.6,26632.6,17.2
2026-01-21,RM_21,Online,149,223.3,3287.3,27306.3,5.6
2026-01-21,RM_22,Online,132,453.5,8356.5,27567.1,15.3
2026-01-21,RM_23,HN_HeadOffice,183,209.5,8348.7,29235.6,9.2
2026-01-21,RM_24,HN_HeadOffice,156,516.0,1429.8,14333.5,13.2
2026-01-21,RM_25,DaNang,201,351.0,3533.6,44454.1,14.3
2026-01-21,RM_26,HN_HeadOffice,65,419.4,5514.3,47172.9,7.6
2026-01-21,RM_27,DaNang,97,635.0,2604.4,41854.5,12.1
2026-01-21,RM_28,CanTho,176,668.5,6417.1,7089.5,13.9
2026-01-21,RM_29,Online,102,879.1,6154.6,12014.8,14.2
2026-01-21,RM_30,HaiPhong,127,517.7,7988.4,9257.7,5.5
2026-01-28,RM_01,HN_HeadOffice,201,527.4,2901.3,34382.8,13.0
2026-01-28,RM_02,DaNang,77,237.9,3718.0,35204.6,13.0
2026-01-28,RM_03,HN_HeadOffice,84,190.0,8727.4,15828.3,12.4
2026-01-28,RM_04,DaNang,108,320.5,7077.5,27458.7,14.8
2026-01-28,RM_05,HN_HeadOffice,38,815.0,7413.7,37083.8,16.6
2026-01-28,RM_06,DaNang,142,99.2,5034.1,13974.6,14.7
2026-01-28,RM_07,DaNang,92,222.8,8887.6,36198.5,11.8
2026-01-28,RM_08,Online,53,730.4,4457.3,37408.8,4.2
2026-01-28,RM_09,HaiPhong,124,197.1,2831.9,42237.1,8.1
2026-01-28,RM_10,HCM_Center,143,468.2,3472.0,17953.9,4.4
2026-01-28,RM_11,HN_HeadOffice,219,307.1,6021.6,8983.4,11.3
2026-01-28,RM_12,HaiPhong,83,787.4,8300.7,13450.3,12.0
2026-01-28,RM_13,Online,195,84.8,5326.8,25383.2,12.8
2026-01-28,RM_14,CanTho,218,726.9,3190.1,15667.1,12.6
2026-01-28,RM_15,HaiPhong,219,565.6,1495.3,18565.8,5.2
2026-01-28,RM_16,HN_HeadOffice,197,819.7,3667.5,37143.7,6.3
2026-01-28,RM_17,DaNang,50,849.4,4100.5,12811.3,6.9
2026-01-28,RM_18,CanTho,55,602.0,6688.1,11308.5,3.8
2026-01-28,RM_19,HN_HeadOffice,74,607.7,1713.0,10860.3,8.9
2026-01-28,RM_20,HN_HeadOffice,167,327.4,2363.8,46597.0,17.3
2026-01-28,RM_21,CanTho,152,629.5,3666.8,24583.5,12.5
2026-01-28,RM_22,HaiPhong,154,153.4,2608.6,9338.7,14.5
2026-01-28,RM_23,HN_HeadOffice,135,257.5,8192.1,33328.4,14.7
2026-01-28,RM_24,CanTho,59,258.4,1551.8,41154.8,11.9
2026-01-28,RM_25,CanTho,143,513.9,515.6,46006.6,7.6
2026-01-28,RM_26,HCM_Center,88,136.5,2462.0,22581.3,6.1
2026-01-28,RM_27,HN_HeadOffice,58,562.2,5811.6,7632.7,7.9
2026-01-28,RM_28,CanTho,179,898.3,5963.1,47030.9,10.9
2026-01-28,RM_29,CanTho,54,521.8,2360.6,10243.3,11.5
2026-01-28,RM_30,HaiPhong,35,894.4,3218.9,26554.7,15.8
2026-02-04,RM_01,CanTho,138,545.7,6607.0,28026.5,13.0
2026-02-04,RM_02,HCM_Center,118,307.5,7356.6,23803.3,7.2
2026-02-04,RM_03,CanTho,198,130.7,4936.6,11446.2,13.0
2026-02-04,RM_04,HN_HeadOffice,204,313.9,7129.5,46596.5,17.3
2026-02-04,RM_05,Online,115,636.6,680.8,23091.0,17.0
2026-02-04,RM_06,Online,69,638.9,4739.3,38396.9,10.2
2026-02-04,RM_07,HaiPhong,155,833.3,7562.0,31590.9,6.9
2026-02-04,RM_08,HCM_Center,140,456.5,7096.4,49000.4,11.9
2026-02-04,RM_09,CanTho,50,672.8,4638.2,6994.8,5.7
2026-02-04,RM_10,HN_HeadOffice,30,346.8,7700.4,42823.3,9.5
2026-02-04,RM_11,HCM_Center,93,413.5,946.7,47383.9,16.8
2026-02-04,RM_12,CanTho,191,587.1,1670.0,30754.6,3.9
2026-02-04,RM_13,HaiPhong,139,146.7,6038.2,25279.1,12.1
2026-02-04,RM_14,DaNang,109,869.7,5542.9,3163.7,17.8
2026-02-04,RM_15,HCM_Center,69,323.3,4227.3,32544.2,9.7
2026-02-04,RM_16,HCM_Center,183,419.4,2642.6,24698.4,13.4
2026-02-04,RM_17,DaNang,31,298.8,7377.5,4338.2,3.2
2026-02-04,RM_18,Online,58,442.2,2022.8,13016.6,13.9
2026-02-04,RM_19,DaNang,195,722.9,6068.9,22440.4,3.5
2026-02-04,RM_20,Online,34,214.6,1712.0,35555.8,10.2
2026-02-04,RM_21,Online,212,116.0,1018.4,6552.4,3.4
2026-02-04,RM_22,HCM_Center,35,161.5,7722.4,16815.3,12.8
2026-02-04,RM_23,HaiPhong,41,87.4,7069.1,26497.9,4.9
2026-02-04,RM_24,HaiPhong,211,113.0,927.4,49071.2,12.5
2026-02-04,RM_25,HaiPhong,162,663.0,4085.7,33932.6,13.2
2026-02-04,RM_26,HN_HeadOffice,119,575.5,8777.1,27271.0,16.6
2026-02-04,RM_27,HCM_Center,178,695.3,8244.2,16932.7,15.4
2026-02-04,RM_28,Online,54,766.7,4819.0,40486.4,11.2
2026-02-04,RM_29,HaiPhong,99,563.3,8118.5,45304.4,8.1
2026-02-04,RM_30,HaiPhong,90,199.4,8193.0,31792.5,7.0
2026-02-11,RM_01,CanTho,80,655.5,6213.4,32418.1,12.8
2026-02-11,RM_02,Online,150,494.3,1548.0,4500.1,16.1
2026-02-11,RM_03,Online,86,209.0,4825.2,5918.9,11.0
2026-02-11,RM_04,HaiPhong,88,367.7,2562.2,12848.3,6.7
2026-02-11,RM_05,DaNang,34,541.2,3792.1,37157.6,15.8
2026-02-11,RM_06,HN_HeadOffice,72,576.5,3076.6,22380.4,4.9
2026-02-11,RM_07,CanTho,140,390.2,5111.4,33039.5,3.2
2026-02-11,RM_08,HCM_Center,149,303.0,8864.6,26193.6,7.5
2026-02-11,RM_09,DaNang,177,227.0,4836.9,35731.1,11.4
2026-02-11,RM_10,HaiPhong,73,338.2,5644.2,39286.5,7.7
2026-02-11,RM_11,DaNang,182,822.2,4175.8,27355.0,10.7
2026-02-11,RM_12,HaiPhong,125,781.6,4374.6,30461.1,6.2
2026-02-11,RM_13,HaiPhong,123,704.4,3154.9,30714.9,11.9
2026-02-11,RM_14,CanTho,39,553.0,8427.6,32985.9,3.9
2026-02-11,RM_15,HCM_Center,219,803.9,5078.5,19946.4,16.0
2026-02-11,RM_16,HCM_Center,90,581.5,3636.0,38009.6,7.2
2026-02-11,RM_17,DaNang,82,485.2,4467.0,4173.3,5.2
2026-02-11,RM_18,HN_HeadOffice,76,866.6,2589.9,9326.4,3.7
2026-02-11,RM_19,DaNang,40,715.6,5615.7,48737.2,8.5
2026-02-11,RM_20,Online,102,362.5,6072.8,20150.4,9.5
2026-02-11,RM_21,CanTho,92,323.6,1931.8,22447.2,14.0
2026-02-11,RM_22,CanTho,86,545.4,1396.7,39626.9,8.2
2026-02-11,RM_23,HN_HeadOffice,124,875.6,6891.8,16528.0,9.0
2026-02-11,RM_24,HCM_Center,108,238.7,8824.7,7780.3,4.8
2026-02-11,RM_25,Online,92,518.3,2375.3,10363.4,11.0
2026-02-11,RM_26,DaNang,81,247.8,5316.0,30838.9,11.9
2026-02-11,RM_27,Online,187,200.5,512.5,31983.6,9.2
2026-02-11,RM_28,HCM_Center,182,634.7,7052.1,11593.6,12.9
2026-02-11,RM_29,HN_HeadOffice,75,730.5,4889.6,26990.1,9.7
2026-02-11,RM_30,HCM_Center,169,535.7,8673.4,21183.4,4.2
2026-02-18,RM_01,HCM_Center,67,897.7,3796.8,35511.0,6.3
2026-02-18,RM_02,HN_HeadOffice,110,874.4,5353.1,47645.2,16.2
2026-02-18,RM_03,HN_HeadOffice,219,498.2,2069.9,8193.4,12.5
2026-02-18,RM_04,HCM_Center,111,331.4,4212.0,47328.8,12.7
2026-02-18,RM_05,HCM_Center,108,733.8,5353.7,29369.0,14.6
2026-02-18,RM_06,HaiPhong,151,457.7,1788.8,30096.6,10.9
2026-02-18,RM_07,HN_HeadOffice,91,426.7,6938.2,21454.5,7.5
2026-02-18,RM_08,HaiPhong,143,438.4,8404.3,19911.3,12.5
2026-02-18,RM_09,HN_HeadOffice,146,556.8,4802.9,42580.0,15.4
2026-02-18,RM_10,DaNang,46,824.4,8661.4,47671.9,17.3
2026-02-18,RM_11,HCM_Center,30,536.9,6340.6,36917.6,13.1
2026-02-18,RM_12,Online,215,367.4,7747.3,41242.3,6.2
2026-02-18,RM_13,DaNang,130,80.6,8435.6,15784.9,13.9
2026-02-18,RM_14,HCM_Center,199,745.5,1353.0,19469.4,16.5
2026-02-18,RM_15,HaiPhong,61,256.9,1700.6,8568.6,6.9
2026-02-18,RM_16,CanTho,31,707.9,2649.6,17261.6,13.1
2026-02-18,RM_17,DaNang,179,322.1,7258.3,35909.6,14.0
2026-02-18,RM_18,HN_HeadOffice,208,92.1,4177.0,12903.1,11.0
2026-02-18,RM_19,HN_HeadOffice,105,619.8,6036.0,25168.1,12.6
2026-02-18,RM_20,HN_HeadOffice,141,695.0,661.5,46697.5,13.9
2026-02-18,RM_21,DaNang,134,577.1,1971.4,37709.7,4.2
2026-02-18,RM_22,Online,75,297.7,1593.5,31609.2,7.9
2026-02-18,RM_23,HCM_Center,196,565.4,4753.0,23503.2,14.9
2026-02-18,RM_24,HN_HeadOffice,200,273.0,6581.7,15922.1,13.3
2026-02-18,RM_25,HaiPhong,215,544.4,5867.0,22927.2,7.6
2026-02-18,RM_26,Online,132,882.3,5139.3,46977.9,9.0
2026-02-18,RM_27,HN_HeadOffice,166,619.3,2139.0,21775.7,9.1
2026-02-18,RM_28,Online,52,165.9,2111.2,37787.6,8.2
2026-02-18,RM_29,HaiPhong,95,577.3,6466.6,29931.4,6.3
2026-02-18,RM_30,HN_HeadOffice,116,296.9,4416.2,43348.2,13.6
2026-02-25,RM_01,HaiPhong,154,816.5,6221.5,22115.2,16.4
2026-02-25,RM_02,CanTho,66,506.4,4117.2,4624.0,15.8
2026-02-25,RM_03,Online,50,295.9,6461.4,4606.2,7.6
2026-02-25,RM_04,HaiPhong,55,458.0,3512.1,22791.0,6.1
2026-02-25,RM_05,HaiPhong,117,616.9,2799.6,31759.9,4.2
2026-02-25,RM_06,Online,51,681.1,7303.6,3202.0,9.1
2026-02-25,RM_07,CanTho,120,462.5,964.5,15325.0,7.5
2026-02-25,RM_08,HN_HeadOffice,192,419.8,677.7,9936.5,8.0
2026-02-25,RM_09,Online,154,373.1,8243.5,20188.6,11.4
2026-02-25,RM_10,Online,114,111.1,2515.1,38769.3,9.2
2026-02-25,RM_11,CanTho,69,784.7,5827.2,22584.7,4.7
2026-02-25,RM_12,DaNang,208,786.7,6330.5,45483.9,9.6
2026-02-25,RM_13,HN_HeadOffice,102,351.7,1363.9,45988.6,17.0
2026-02-25,RM_14,Online,47,760.8,3281.1,39666.8,10.7
2026-02-25,RM_15,HCM_Center,173,272.9,6619.3,29584.4,4.1
2026-02-25,RM_16,Online,70,94.6,2331.0,6751.9,10.4
2026-02-25,RM_17,HaiPhong,145,304.2,3537.0,31672.4,7.5
2026-02-25,RM_18,HCM_Center,197,485.0,7449.3,41610.7,6.9
2026-02-25,RM_19,HCM_Center,166,95.4,3407.1,15130.2,9.3
2026-02-25,RM_20,HN_HeadOffice,185,793.2,7535.8,20749.9,13.9
2026-02-25,RM_21,HN_HeadOffice,193,291.8,3885.8,15945.2,7.2
2026-02-25,RM_22,DaNang,141,724.2,8736.0,24172.7,4.3
2026-02-25,RM_23,HN_HeadOffice,122,775.8,5022.2,17006.6,16.0
2026-02-25,RM_24,CanTho,176,131.8,3225.0,14692.4,9.0
