date,product,revenue_mil_vnd,cost_mil_vnd,profit_mil_vnd
2026-02-17,Margin Lending,919.3,411.7,507.6
2026-02-17,Derivatives,336.2,198.7,137.5
2026-02-17,Advisory,187.0,55.6,131.4
2026-02-17,Bond/Fund Distribution,272.7,109.7,163.0
2026-02-18,Equity Brokerage,1284.2,399.7,884.5
2026-02-18,Margin Lending,922.7,437.9,484.9
2026-02-18,Derivatives,418.9,192.1,226.8
2026-02-18,Advisory,106.2,39.8,66.4
2026-02-18,Bond/Fund Distribution,287.3,101.6,185.7
2026-02-19,Equity Brokerage,1255.1,508.9,746.1
2026-02-19,Margin Lending,969.0,428.5,540.5
2026-02-19,Derivatives,289.7,81.6,208.0
2026-02-19,Advisory,84.7,31.0,53.7
2026-02-19,Bond/Fund Distribution,290.2,84.0,206.2
2026-02-20,Equity Brokerage,1222.0,694.2,527.8
2026-02-20,Margin Lending,980.1,285.2,694.9
2026-02-20,Derivatives,371.6,209.1,162.5
2026-02-20,Advisory,324.8,140.8,183.9
2026-02-20,Bond/Fund Distribution,246.4,84.8,161.6
2026-02-21,Equity Brokerage,1345.8,515.3,830.4
2026-02-21,Margin Lending,956.8,296.3,660.4
2026-02-21,Derivatives,490.7,260.7,230.0
2026-02-21,Advisory,115.7,56.7,58.9
2026-02-21,Bond/Fund Distribution,229.8,79.0,150.8
2026-02-22,Equity Brokerage,1190.9,447.6,743.3
2026-02-22,Margin Lending,1126.5,481.2,645.3
2026-02-22,Derivatives,348.0,180.7,167.3
2026-02-22,Advisory,220.9,85.8,135.1
2026-02-22,Bond/Fund Distribution,284.2,83.9,200.3
2026-02-23,Equity Brokerage,1315.7,658.4,657.2
2026-02-23,Margin Lending,999.9,504.6,495.3
2026-02-23,Derivatives,420.2,219.5,200.7
2026-02-23,Advisory,252.0,104.8,147.2
2026-02-23,Bond/Fund Distribution,292.3,133.2,159.1
2026-02-24,Equity Brokerage,1263.8,763.1,500.7
2026-02-24,Margin Lending,961.7,297.4,664.4
2026-02-24,Derivatives,384.6,200.7,183.9
2026-02-24,Advisory,120.4,70.8,49.6
2026-02-24,Bond/Fund Distribution,227.0,111.3,115.7
2026-02-25,Equity Brokerage,1191.0,539.9,651.0
2026-02-25,Margin Lending,848.4,427.0,421.5
2026-02-25,Derivatives,536.7,319.9,216.8
2026-02-25,Advisory,144.1,51.9,92.2
2026-02-25,Bond/Fund Distribution,218.3,73.8,144.5
2026-02-26,Equity Brokerage,1120.3,577.7,542.6
2026-02-26,Margin Lending,924.1,490.9,433.2
2026-02-26,Derivatives,224.6,93.7,130.8
2026-02-26,Advisory,169.7,70.4,99.2
2026-02-26,Bond/Fund Distribution,263.9,103.5,160.4
2026-02-27,Equity Brokerage,1180.8,461.1,719.6
2026-02-27,Margin Lending,1022.9,309.0,713.9
2026-02-27,Derivatives,352.7,197.1,155.6
2026-02-27,Advisory,198.0,99.9,98.1
2026-02-27,Bond/Fund Distribution,144.8,41.3,103.5
2026-02-28,Equity Brokerage,1141.9,624.4,517.5
2026-02-28,Margin Lending,1021.3,333.4,687.9
2026-02-28,Derivatives,362.9,137.6,225.3
2026-02-28,Advisory,30.2,10.0,21.6
2026-02-28,Bond/Fund Distribution,341.6,167.1,174.5
2026-03-01,Equity Brokerage,1192.5,408.6,783.9
2026-03-01,Margin Lending,1017.1,543.8,473.3
2026-03-01,Derivatives,559.7,213.2,346.4
2026-03-01,Advisory,302.6,184.8,117.8
2026-03-01,Bond/Fund Distribution,116.7,44.8,71.8
2026-03-02,Equity Brokerage,1245.8,536.0,709.8
2026-03-02,Margin Lending,919.6,434.3,485.3
2026-03-02,Derivatives,222.3,76.9,145.5
2026-03-02,Advisory,146.7,62.9,83.7
2026-03-02,Bond/Fund Distribution,179.7,62.5,117.2
2026-03-03,Equity Brokerage,1093.0,634.2,458.8
2026-03-03,Margin Lending,1025.0,438.1,586.9
2026-03-03,Derivatives,326.7,161.6,165.2
2026-03-03,Advisory,185.9,67.3,118.6
2026-03-03,Bond/Fund Distribution,329.5,134.6,194.9
2026-03-04,Equity Brokerage,1199.7,494.8,704.9
2026-03-04,Margin Lending,917.9,548.4,369.5
2026-03-04,Derivatives,493.6,230.4,263.2
2026-03-04,Advisory,242.3,127.0,115.3
2026-03-04,Bond/Fund Distribution,207.7,75.2,132.5
2026-03-05,Equity Brokerage,1231.1,430.1,801.1
2026-03-05,Margin Lending,1025.2,374.4,650.8
2026-03-05,Derivatives,391.7,219.5,172.2
2026-03-05,Advisory,92.7,26.1,66.6
2026-03-05,Bond/Fund Distribution,143.0,81.1,61.9
2026-03-06,Equity Brokerage,1170.5,636.4,534.1
2026-03-06,Margin Lending,967.8,355.2,612.6
2026-03-06,Derivatives,392.5,194.8,197.7
2026-03-06,Advisory,110.8,32.1,78.7
2026-03-06,Bond/Fund Distribution,255.7,147.4,108.3
2026-03-07,Equity Brokerage,1212.7,471.2,741.5
2026-03-07,Margin Lending,932.8,304.4,628.4
2026-03-07,Derivatives,435.0,201.3,233.7
2026-03-07,Advisory,69.5,19.6,49.9
2026-03-07,Bond/Fund Distribution,453.0,192.7,260.3
2026-03-08,Equity Brokerage,1084.2,529.5,554.8
2026-03-08,Margin Lending,1048.0,533.7,514.3
2026-03-08,Derivatives,352.3,104.1,248.2
2026-03-08,Advisory,313.5,139.2,174.3
2026-03-08,Bond/Fund Distribution,171.7,103.3,68.5
2026-03-09,Equity Brokerage,1270.0,526.2,743.8
2026-03-09,Margin Lending,999.5,428.8,570.6
2026-03-09,Derivatives,347.2,141.3,205.9
2026-03-09,Advisory,297.3,148.3,149.0
2026-03-09,Bond/Fund Distribution,232.9,98.5,134.4
2026-03-10,Equity Brokerage,1141.7,647.7,494.0
2026-03-10,Margin Lending,1015.2,509.5,505.7
2026-03-10,Derivatives,365.0,177.0,188.0
2026-03-10,Advisory,96.8,57.1,39.7
2026-03-10,Bond/Fund Distribution,279.2,97.0,182.2
2026-03-11,Equity Brokerage,1104.7,599.6,505.1
2026-03-11,Margin Lending,860.3,419.1,441.2
2026-03-11,Derivatives,477.5,165.2,312.3
2026-03-11,Advisory,181.5,51.6,129.9
2026-03-11,Bond/Fund Distribution,211.8,78.7,133.1
2026-03-12,Equity Brokerage,1126.0,642.8,483.3
2026-03-12,Margin Lending,874.8,449.2,425.6
2026-03-12,Derivatives,236.6,113.5,123.2
2026-03-12,Advisory,85.1,26.7,58.4
2026-03-12,Bond/Fund Distribution,243.6,149.5,94.1
2026-03-13,Equity Brokerage,1185.3,510.6,674.7
2026-03-13,Margin Lending,1037.1,335.7,701.4
2026-03-13,Derivatives,436.6,175.4,261.2
2026-03-13,Advisory,151.6,61.1,90.5
2026-03-13,Bond/Fund Distribution,259.5,109.0,150.4
2026-03-14,Equity Brokerage,1199.1,669.6,529.5
2026-03-14,Margin Lending,900.1,537.7,362.5
2026-03-14,Derivatives,266.5,98.1,168.5
2026-03-14,Advisory,163.8,91.3,72.5
2026-03-14,Bond/Fund Distribution,230.7,120.1,110.5
2026-03-15,Equity Brokerage,1120.3,407.8,712.6
2026-03-15,Margin Lending,849.7,467.9,381.8
2026-03-15,Derivatives,307.1,186.0,121.1
2026-03-15,Advisory,105.7,59.1,46.7
2026-03-15,Bond/Fund Distribution,268.5,79.2,189.3
2026-03-16,Equity Brokerage,1106.3,592.6,513.7
2026-03-16,Margin Lending,978.1,549.5,428.6
2026-03-16,Derivatives,451.9,251.2,200.7
2026-03-16,Advisory,117.4,46.5,70.9
2026-03-16,Bond/Fund Distribution,273.6,157.9,115.7
2026-03-17,Equity Brokerage,1325.9,633.9,691.9
2026-03-17,Margin Lending,737.7,303.0,434.8
2026-03-17,Derivatives,470.1,256.8,213.3
2026-03-17,Advisory,217.2,117.7,99.6
2026-03-17,Bond/Fund Distribution,208.9,124.0,84.9
2026-03-18,Equity Brokerage,1149.7,405.0,744.7
2026-03-18,Margin Lending,916.6,302.4,614.3
2026-03-18,Derivatives,452.3,246.9,205.3
2026-03-18,Advisory,170.1,84.8,85.3
2026-03-18,Bond/Fund Distribution,450.9,189.4,261.5
2026-03-19,Equity Brokerage,1172.2,496.4,675.8
2026-03-19,Margin Lending,986.4,348.7,637.7
2026-03-19,Derivatives,443.4,225.0,218.3
2026-03-19,Advisory,207.2,124.9,82.3
2026-03-19,Bond/Fund Distribution,317.6,94.1,223.4
2026-03-20,Equity Brokerage,1432.3,539.6,892.7
2026-03-20,Margin Lending,934.4,517.1,417.2
2026-03-20,Derivatives,580.1,186.3,393.9
2026-03-20,Advisory,115.4,60.1,55.2
2026-03-20,Bond/Fund Distribution,281.4,128.2,153.2
2026-03-21,Equity Brokerage,1226.9,499.3,727.6
2026-03-21,Margin Lending,921.6,494.5,427.1
2026-03-21,Derivatives,303.3,124.0,179.3
2026-03-21,Advisory,20.0,10.0,10.0
2026-03-21,Bond/Fund Distribution,242.2,147.9,94.3
2026-03-22,Equity Brokerage,1220.5,664.7,555.8
2026-03-22,Margin Lending,1022.0,441.8,580.2
2026-03-22,Derivatives,280.5,94.4,186.1
2026-03-22,Advisory,61.1,21.3,39.7
2026-03-22,Bond/Fund Distribution,276.0,164.9,111.2
2026-03-23,Equity Brokerage,1318.4,625.8,692.6
2026-03-23,Margin Lending,841.8,311.9,530.0
2026-03-23,Derivatives,349.0,207.9,141.1
2026-03-23,Advisory,250.3,76.4,173.8
2026-03-23,Bond/Fund Distribution,161.7,96.6,65.1
2026-03-24,Equity Brokerage,1164.9,455.0,709.9
2026-03-24,Margin Lending,1031.0,313.3,717.7
2026-03-24,Derivatives,476.1,282.5,193.5
2026-03-24,Advisory,192.4,59.7,132.8
2026-03-24,Bond/Fund Distribution,178.5,100.1,78.4
2026-03-25,Equity Brokerage,1208.0,356.9,851.2
2026-03-25,Margin Lending,1047.5,354.6,692.9
2026-03-25,Derivatives,353.4,180.9,172.5
2026-03-25,Advisory,123.9,36.9,87.0
2026-03-25,Bond/Fund Distribution,331.8,147.0,184.8
2026-03-26,Equity Brokerage,1219.5,749.3,470.2
2026-03-26,Margin Lending,886.4,455.2,431.2
2026-03-26,Derivatives,345.5,143.5,202.0
2026-03-26,Advisory,219.0,70.0,149.0
2026-03-26,Bond/Fund Distribution,264.7,135.8,128.9
2026-03-27,Equity Brokerage,1323.5,419.4,904.1
2026-03-27,Margin Lending,995.3,569.7,425.5
2026-03-27,Derivatives,394.4,235.8,158.6
2026-03-27,Advisory,208.6,101.5,107.1
2026-03-27,Bond/Fund Distribution,358.4,158.9,199.5
2026-03-28,Equity Brokerage,1296.7,448.3,848.4
2026-03-28,Margin Lending,986.1,431.9,554.1
2026-03-28,Derivatives,389.0,148.3,240.7
2026-03-28,Advisory,139.1,67.8,71.2
2026-03-28,Bond/Fund Distribution,304.4,104.0,200.4
2026-03-29,Equity Brokerage,1319.3,510.2,809.1
2026-03-29,Margin Lending,1019.3,486.3,533.0
2026-03-29,Derivatives,533.2,225.0,308.2
2026-03-29,Advisory,59.7,34.6,25.1
2026-03-29,Bond/Fund Distribution,385.2,207.4,177.8
2026-03-30,Equity Brokerage,1291.0,614.1,676.9
2026-03-30,Margin Lending,1047.5,602.4,445.1
2026-03-30,Derivatives,469.0,184.0,285.0
2026-03-30,Advisory,278.3,118.4,159.9
2026-03-30,Bond/Fund Distribution,238.0,76.4,161.6
2026-03-31,Equity Brokerage,1317.7,563.5,754.3
2026-03-31,Margin Lending,887.9,386.3,501.6
2026-03-31,Derivatives,360.0,170.6,189.5
2026-03-31,Advisory,210.3,89.3,121.0
2026-03-31,Bond/Fund Distribution,303.0,185.9,117.1
2026-04-01,Equity Brokerage,1278.3,489.1,789.2
2026-04-01,Margin Lending,977.6,557.8,419.8
2026-04-01,Derivatives,429.4,124.1,305.3
2026-04-01,Advisory,256.4,130.4,126.0
2026-04-01,Bond/Fund Distribution,261.3,99.1,162.2
2026-04-02,Equity Brokerage,1054.0,628.4,425.6
2026-04-02,Margin Lending,996.9,312.3,684.6
2026-04-02,Derivatives,376.9,216.8,160.1
2026-04-02,Advisory,226.6,131.7,95.0
2026-04-02,Bond/Fund Distribution,325.1,115.7,209.4
2026-04-03,Equity Brokerage,1281.1,458.1,823.0
2026-04-03,Margin Lending,979.5,367.6,611.9
2026-04-03,Derivatives,396.2,200.6,195.6
2026-04-03,Advisory,198.7,70.1,128.6
2026-04-03,Bond/Fund Distribution,333.4,169.1,164.3
2026-04-04,Equity Brokerage,1342.4,829.5,512.9
2026-04-04,Margin Lending,920.4,260.7,659.7
2026-04-04,Derivatives,509.5,220.0,289.6
2026-04-04,Advisory,69.7,27.4,42.3
2026-04-04,Bond/Fund Distribution,273.2,139.1,134.1
2026-04-05,Equity Brokerage,1309.9,708.1,601.8
2026-04-05,Margin Lending,883.4,280.7,602.7
2026-04-05,Derivatives,426.8,237.8,189.1
2026-04-05,Advisory,184.3,80.5,103.8
2026-04-05,Bond/Fund Distribution,269.2,92.0,177.2
2026-04-06,Equity Brokerage,1215.8,467.8,748.1
2026-04-06,Margin Lending,924.3,544.5,379.8
2026-04-06,Derivatives,397.9,167.1,230.9
2026-04-06,Advisory,113.8,51.4,62.4
2026-04-06,Bond/Fund Distribution,259.7,95.8,164.0
2026-04-07,Equity Brokerage,1280.0,443.5,836.6
2026-04-07,Margin Lending,891.4,417.3,474.1
2026-04-07,Derivatives,431.2,138.1,293.0
2026-04-07,Advisory,170.3,79.8,90.4
2026-04-07,Bond/Fund Distribution,223.6,63.9,159.8
2026-04-08,Equity Brokerage,1288.6,712.8,575.8
2026-04-08,Margin Lending,905.4,500.8,404.5
2026-04-08,Derivatives,354.1,177.4,176.7
2026-04-08,Advisory,128.0,42.6,85.4
2026-04-08,Bond/Fund Distribution,256.8,77.0,179.8
2026-04-09,Equity Brokerage,1238.4,377.7,860.7
2026-04-09,Margin Lending,805.1,257.2,547.9
2026-04-09,Derivatives,331.8,145.9,185.8
2026-04-09,Advisory,202.3,58.4,143.9
2026-04-09,Bond/Fund Distribution,213.2,93.6,119.6
2026-04-10,Equity Brokerage,1229.1,732.3,496.7
2026-04-10,Margin Lending,968.8,362.2,606.6
2026-04-10,Derivatives,480.9,220.9,260.0
2026-04-10,Advisory,30.2,14.7,15.5
2026-04-10,Bond/Fund Distribution,354.0,109.9,244.2
2026-04-11,Equity Brokerage,1250.7,720.2,530.6
2026-04-11,Margin Lending,966.1,363.8,602.3
2026-04-11,Derivatives,363.1,187.3,175.8
2026-04-11,Advisory,244.2,88.2,156.0
2026-04-11,Bond/Fund Distribution,308.5,117.2,191.3
2026-04-12,Equity Brokerage,1287.1,718.1,569.0
2026-04-12,Margin Lending,904.7,269.3,635.4
2026-04-12,Derivatives,383.6,145.7,237.9
2026-04-12,Advisory,159.9,88.2,71.7
2026-04-12,Bond/Fund Distribution,271.8,119.3,152.6
2026-04-13,Equity Brokerage,1192.5,492.3,700.2
2026-04-13,Margin Lending,1070.5,651.5,419.0
2026-04-13,Derivatives,501.1,234.8,266.3
2026-04-13,Advisory,246.4,102.9,143.5
2026-04-13,Bond/Fund Distribution,333.6,147.5,186.1
2026-04-14,Equity Brokerage,1233.0,659.2,573.9
2026-04-14,Margin Lending,920.2,556.9,363.3
2026-04-14,Derivatives,264.2,126.4,137.9
2026-04-14,Advisory,130.4,45.7,84.7
2026-04-14,Bond/Fund Distribution,353.9,191.7,162.2
2026-04-15,Equity Brokerage,1301.0,692.1,608.9
2026-04-15,Margin Lending,912.0,548.9,363.0
2026-04-15,Derivatives,224.9,93.8,131.1
2026-04-15,Advisory,109.3,36.0,73.2
2026-04-15,Bond/Fund Distribution,248.7,105.6,143.1
2026-04-16,Equity Brokerage,1312.7,567.1,745.5
2026-04-16,Margin Lending,991.5,507.3,484.2
2026-04-16,Derivatives,256.3,108.3,148.0
2026-04-16,Advisory,48.3,29.4,18.9
2026-04-16,Bond/Fund Distribution,94.5,42.4,52.0
2026-04-17,Equity Brokerage,1246.0,520.6,725.4
2026-04-17,Margin Lending,913.0,272.2,640.8
2026-04-17,Derivatives,462.2,199.8,262.4
2026-04-17,Advisory,113.3,44.6,68.7
2026-04-17,Bond/Fund Distribution,259.6,106.4,153.2
2026-04-18,Equity Brokerage,1131.6,473.0,658.6
2026-04-18,Margin Lending,1061.0,472.1,588.9
2026-04-18,Derivatives,426.8,191.3,235.5
2026-04-18,Advisory,197.3,57.1,140.2
2026-04-18,Bond/Fund Distribution,197.3,57.4,139.9
2026-04-19,Equity Brokerage,1206.6,445.7,760.9
2026-04-19,Margin Lending,864.3,468.6,395.7
2026-04-19,Derivatives,355.2,192.7,162.5
2026-04-19,Advisory,36.6,13.0,23.6
2026-04-19,Bond/Fund Distribution,296.6,138.4,158.2
2026-04-20,Equity Brokerage,1257.0,466.3,790.7
2026-04-20,Margin Lending,1035.8,305.7,730.1
2026-04-20,Derivatives,519.9,277.9,242.1
2026-04-20,Advisory,200.0,111.8,88.3
2026-04-20,Bond/Fund Distribution,198.9,83.6,115.3
2026-04-21,Equity Brokerage,1238.6,450.1,788.6
2026-04-21,Margin Lending,854.7,419.6,435.1
2026-04-21,Derivatives,430.4,186.5,243.9
2026-04-21,Advisory,116.9,61.0,55.9
2026-04-21,Bond/Fund Distribution,361.4,172.3,189.1
2026-04-22,Equity Brokerage,1200.6,476.0,724.6
2026-04-22,Margin Lending,966.4,576.7,389.7
2026-04-22,Derivatives,309.5,163.2,146.3
2026-04-22,Advisory,230.8,85.7,145.1
2026-04-22,Bond/Fund Distribution,233.3,118.7,114.6
2026-04-23,Equity Brokerage,1161.6,403.3,758.2
2026-04-23,Margin Lending,949.8,406.2,543.5
2026-04-23,Derivatives,466.4,248.4,218.0
2026-04-23,Advisory,45.8,17.7,28.1
2026-04-23,Bond/Fund Distribution,348.3,119.1,229.2
2026-04-24,Equity Brokerage,1401.5,562.9,838.5
2026-04-24,Margin Lending,1050.1,543.1,507.0
2026-04-24,Derivatives,248.4,88.0,160.4
2026-04-24,Advisory,106.1,51.3,54.8
2026-04-24,Bond/Fund Distribution,232.5,75.0,157.5
2026-04-25,Equity Brokerage,1178.0,353.2,824.9
2026-04-25,Margin Lending,883.6,519.0,364.6
2026-04-25,Derivatives,275.7,136.6,139.1
2026-04-25,Advisory,128.5,54.1,74.4
2026-04-25,Bond/Fund Distribution,289.6,87.2,202.5
2026-04-26,Equity Brokerage,1334.3,443.8,890.5
2026-04-26,Margin Lending,1016.0,476.6,539.4
2026-04-26,Derivatives,345.7,106.9,238.8
2026-04-26,Advisory,304.8,169.1,135.7
2026-04-26,Bond/Fund Distribution,412.0,230.8,181.2
2026-04-27,Equity Brokerage,1308.5,471.2,837.2
2026-04-27,Margin Lending,872.5,330.0,542.5
2026-04-27,Derivatives,289.9,99.9,190.0
2026-04-27,Advisory,178.1,75.8,102.3
2026-04-27,Bond/Fund Distribution,416.4,205.3,211.2
2026-04-28,Equity Brokerage,1214.5,617.3,597.2
2026-04-28,Margin Lending,1029.0,422.0,607.0
2026-04-28,Derivatives,387.2,171.6,215.6
2026-04-28,Advisory,153.4,58.2,95.2
2026-04-28,Bond/Fund Distribution,267.1,112.4,154.7
2026-04-29,Equity Brokerage,1367.3,616.6,750.7
2026-04-29,Margin Lending,1115.8,525.0,590.7
2026-04-29,Derivatives,407.9,119.0,288.8
2026-04-29,Advisory,218.5,101.3,117.1
2026-04-29,Bond/Fund Distribution,256.8,154.0,102.9
